record_key,nest,nest_name,site_id,site_name,latitude,longitude,name_category,healthcare_name_screen,blood_eligibility,flight_route_id,road_route_id,road_min,drone_min,minutes_saved,reduction_pct,road_distance_m,flight_outbound_distance_m,road_time_class,drone_time_class,routing_status,matched_comparison,nest_snap_m,site_snap_m,access_review_required,contains_ferry,origin_lat,origin_lon,routing_engine,road_snapshot,flight_basis,geometry_scope,gap_class,coordinate_group_size,coordinate_group_keys,clean_comparison,long_road_short_drone,review_reasons
nest1:1,nest1,Muhanga,1,Kabgayi HSP,-2.104132108,29.751211932,hospital_label,True,unverified,06b0981c-8d14-4a44-8a4b-04f1173f8687,osm-car:nest1:1,6.488333333333333,5.35567565692965,1.1326576764036833,17.45683549556152,6681.7,9222.473481232857,le_15,le_15,Ok,True,79.98371383,39.85823855,False,False,-2.07958714,29.780160749999986,OSRM v26.9.0,2026-09-20T20:22:06Z,CSV mean across outbound route options / 28.7 m/s; not selected GeoJSON path,facility_point; routes supplied separately,saved_le_15,1,,True,False,
nest1:320,nest1,Muhanga,320,Gatonde HC,-1.6590795,29.6648911,health_center_or_clinic_label,True,unverified,cefc9d0c-690c-4b3d-b0e0-6516edc4aef3,osm-car:nest1:320,108.14,29.808074322295244,78.33192567770476,72.43566273137115,92445.4,51329.50398299241,le_120,le_30,Ok,True,79.98371383,23.48264063,False,False,-2.07958714,29.780160749999986,OSRM v26.9.0,2026-09-20T20:22:06Z,CSV mean across outbound route options / 28.7 m/s; not selected GeoJSON path,facility_point; routes supplied separately,saved_gt_60,1,,True,True,
nest1:321,nest1,Muhanga,321,Muyongwe HC,-1.726576673,29.874695429,health_center_or_clinic_label,True,unverified,87e2bbfe-f0f6-43e6-85fe-3e7ec70da32e,osm-car:nest1:321,74.62666666666668,27.010509599738576,47.6161570669281,63.805820618538625,85962.2,46512.09753074983,le_120,le_30,Ok,True,79.98371383,12.70543891,False,False,-2.07958714,29.780160749999986,OSRM v26.9.0,2026-09-20T20:22:06Z,CSV mean across outbound route options / 28.7 m/s; not selected GeoJSON path,facility_point; routes supplied separately,saved_le_60,1,,True,True,
nest1:322,nest1,Muhanga,322,Rusoro HC,-1.712486334,29.679465863,health_center_or_clinic_label,True,unverified,f923ded4-11d4-4232-9ace-32ea22e012b0,osm-car:nest1:322,99.03500000000001,25.808643258025942,73.22635674197407,73.9398765506882,82442.1,44442.483690320674,le_120,le_30,Ok,True,79.98371383,13.25836882,False,False,-2.07958714,29.780160749999986,OSRM v26.9.0,2026-09-20T20:22:06Z,CSV mean across outbound route options / 28.7 m/s; not selected GeoJSON path,facility_point; routes supplied separately,saved_gt_60,1,,True,True,
nest1:325,nest1,Muhanga,325,Nyundo Gakenke HC,-1.604138,29.658527,health_center_or_clinic_label,True,unverified,0ca99832-9c8a-455e-bdef-2ab6c41059fb,osm-car:nest1:325,107.61999999999999,32.88171205580573,74.73828794419427,69.4464671475509,128460.8,56622.30816009747,le_120,le_60,Ok,True,79.98371383,43.17195133,False,False,-2.07958714,29.780160749999986,OSRM v26.9.0,2026-09-20T20:22:06Z,CSV mean across outbound route options / 28.7 m/s; not selected GeoJSON path,facility_point; routes supplied separately,saved_gt_60,1,,True,False,
nest1:327,nest1,Muhanga,327,Rwankuba HC,-1.758311419,29.864021254,health_center_or_clinic_label,True,unverified,d8a885db-19a1-4b6d-8a9a-f4154a77c5a7,osm-car:nest1:327,75.94833333333332,26.73690482408103,49.21142850925229,64.79592948177792,80304.9,46040.95010706753,le_120,le_30,Ok,True,79.98371383,0.8008235708,False,False,-2.07958714,29.780160749999986,OSRM v26.9.0,2026-09-20T20:22:06Z,CSV mean across outbound route options / 28.7 m/s; not selected GeoJSON path,facility_point; routes supplied separately,saved_le_60,1,,True,True,
nest1:328,nest1,Muhanga,328,Muhondo Gakenke HC,-1.799962032,29.895730377,health_center_or_clinic_label,True,unverified,33f3a6e7-8e50-4e54-9739-13b143f5363b,osm-car:nest1:328,60.20166666666667,25.942580369346146,34.25908629732052,56.90720572075057,70911.7,44673.12339601406,le_120,le_30,Ok,True,79.98371383,33.15969909,False,False,-2.07958714,29.780160749999986,OSRM v26.9.0,2026-09-20T20:22:06Z,CSV mean across outbound route options / 28.7 m/s; not selected GeoJSON path,facility_point; routes supplied separately,saved_le_60,1,,True,True,
nest1:338,nest1,Muhanga,338,Miyove HC,-1.616198,29.979044,health_center_or_clinic_label,True,unverified,789b4436-e09e-4b7e-b5fb-20587d9e97e0,osm-car:nest1:338,88.74833333333332,41.208968708676736,47.539364624656585,53.56648721064049,105472.8,70961.84411634134,le_120,le_60,Ok,True,79.98371383,26.71457441,False,False,-2.07958714,29.780160749999986,OSRM v26.9.0,2026-09-20T20:22:06Z,CSV mean across outbound route options / 28.7 m/s; not selected GeoJSON path,facility_point; routes supplied separately,saved_le_60,1,,True,False,
nest1:350,nest1,Muhanga,350,Musenyi HC,-1.705826414,30.098891141,health_center_or_clinic_label,True,unverified,92523b3d-0cf2-4c29-8bb3-353f0b6cbf88,osm-car:nest1:350,63.644999999999996,35.03293449141893,28.61206550858107,44.95571609487166,81633.6,60326.71319422339,le_120,le_60,Ok,True,79.98371383,9.811873388,False,False,-2.07958714,29.780160749999986,OSRM v26.9.0,2026-09-20T20:22:06Z,CSV mean across outbound route options / 28.7 m/s; not selected GeoJSON path,facility_point; routes supplied separately,saved_le_30,1,,True,False,
nest1:354,nest1,Muhanga,354,Gishubi  Hc,-2.585917,29.873306,health_center_or_clinic_label,True,unverified,1031d407-90ea-4b2a-9672-fb41fae864da,osm-car:nest1:354,81.61666666666666,34.289091656967074,47.327575009699586,57.98763529879468,90681.6,59045.815833297296,le_120,le_60,Ok,True,79.98371383,73.39979538,False,False,-2.07958714,29.780160749999986,OSRM v26.9.0,2026-09-20T20:22:06Z,CSV mean across outbound route options / 28.7 m/s; not selected GeoJSON path,facility_point; routes supplied separately,saved_le_60,1,,True,False,
nest1:355,nest1,Muhanga,355,Gikore HC,-2.733306,29.794417,health_center_or_clinic_label,True,unverified,eaf6df1f-cd2e-48af-9e2f-ae298f42511d,osm-car:nest1:355,91.67166666666667,46.954207696544465,44.7174589701222,48.780021784399615,100146.6,80855.14565344957,le_120,le_60,Ok,True,79.98371383,11.7355711,False,False,-2.07958714,29.780160749999986,OSRM v26.9.0,2026-09-20T20:22:06Z,CSV mean across outbound route options / 28.7 m/s; not selected GeoJSON path,facility_point; routes supplied separately,saved_le_60,1,,True,False,
nest1:356,nest1,Muhanga,356,Kansi HC,-2.701172688,29.751081839,health_center_or_clinic_label,True,unverified,0593e354-da7d-48c5-9c22-190c43f0a0c6,osm-car:nest1:356,73.77,43.34605802580864,30.423941974191358,41.24161850913835,92708.9,74641.91192044248,le_120,le_60,Ok,True,79.98371383,0.0,False,False,-2.07958714,29.780160749999986,OSRM v26.9.0,2026-09-20T20:22:06Z,CSV mean across outbound route options / 28.7 m/s; not selected GeoJSON path,facility_point; routes supplied separately,saved_le_60,1,,True,False,
nest1:357,nest1,Muhanga,357,Agahabwa HC,-2.7322556,29.7305985,health_center_or_clinic_label,True,unverified,21b482e5-9849-4384-9310-3936a9b2786a,osm-car:nest1:357,76.46499999999999,45.93441282443807,30.53058717556192,39.927531779980285,97430.5,79099.05888368236,le_120,le_60,Ok,True,79.98371383,82.41045554,False,False,-2.07958714,29.780160749999986,OSRM v26.9.0,2026-09-20T20:22:06Z,CSV mean across outbound route options / 28.7 m/s; not selected GeoJSON path,facility_point; routes supplied separately,saved_le_60,1,,True,False,
nest1:359,nest1,Muhanga,359,Kirarambogo HC,-2.620278393,29.900056379,health_center_or_clinic_label,True,unverified,53e615df-b5db-4f23-823f-835e6554d70c,osm-car:nest1:359,93.345,37.71629069986521,55.62870930013479,59.59473919345952,101634.3,64947.45258516789,le_120,le_60,Ok,True,79.98371383,39.3627034,False,False,-2.07958714,29.780160749999986,OSRM v26.9.0,2026-09-20T20:22:06Z,CSV mean across outbound route options / 28.7 m/s; not selected GeoJSON path,facility_point; routes supplied separately,saved_le_60,1,,True,False,
nest1:360,nest1,Muhanga,360,Mugombwa HC,-2.679472,29.860361,health_center_or_clinic_label,True,unverified,97a81222-2c54-43fa-b786-3db3e57c8e2a,osm-car:nest1:360,80.56833333333334,40.416147249889164,40.15218608344418,49.836188018589816,100391.9,69596.60556430914,le_120,le_60,Ok,True,79.98371383,15.09874867,False,False,-2.07958714,29.780160749999986,OSRM v26.9.0,2026-09-20T20:22:06Z,CSV mean across outbound route options / 28.7 m/s; not selected GeoJSON path,facility_point; routes supplied separately,saved_le_60,1,,True,False,
nest1:361,nest1,Muhanga,361,Kibayi HC,-2.731785781,29.859573873,health_center_or_clinic_label,True,unverified,2e845f21-f106-432b-b409-0b142ba39620,osm-car:nest1:361,96.55666666666666,43.435580306687136,53.12108635997952,55.015451748520235,107612.5,74796.06928811525,le_120,le_60,Ok,True,79.98371383,7.005052594,False,False,-2.07958714,29.780160749999986,OSRM v26.9.0,2026-09-20T20:22:06Z,CSV mean across outbound route options / 28.7 m/s; not selected GeoJSON path,facility_point; routes supplied separately,saved_le_60,1,,True,False,
nest1:362,nest1,Muhanga,362,Musha Gisagara HC,-2.535813077,29.85892641,health_center_or_clinic_label,True,unverified,f42d0132-dd74-4dd6-b3d0-644e889b1d45,osm-car:nest1:362,69.37166666666667,30.912038902264058,38.45962776440261,55.439965064126966,82429.8,53230.53098969871,le_120,le_60,Ok,True,79.98371383,52.70869221,False,False,-2.07958714,29.780160749999986,OSRM v26.9.0,2026-09-20T20:22:06Z,CSV mean across outbound route options / 28.7 m/s; not selected GeoJSON path,facility_point; routes supplied separately,saved_le_60,1,,True,False,
nest1:363,nest1,Muhanga,363,Gisagara HC,-2.599111,29.83831,health_center_or_clinic_label,True,unverified,6b4d9eaa-ac6c-4123-88e9-76d2bdc4be75,osm-car:nest1:363,72.75500000000001,34.736451454273535,38.018548545726475,52.25558180980891,90000.1,59816.169404259024,le_120,le_60,Ok,True,79.98371383,56.09504381,False,False,-2.07958714,29.780160749999986,OSRM v26.9.0,2026-09-20T20:22:06Z,CSV mean across outbound route options / 28.7 m/s; not selected GeoJSON path,facility_point; routes supplied separately,saved_le_60,1,,True,False,
nest1:364,nest1,Muhanga,364,Kigembe HC,-2.779378616,29.737273974,health_center_or_clinic_label,True,unverified,4823d5c1-1fc7-492c-8bbe-f668f0e05246,osm-car:nest1:364,85.93333333333334,49.381742702110564,36.55159063122277,42.534822301655666,105134.0,85035.36093303439,le_120,le_60,Ok,True,79.98371383,19.06290351,False,False,-2.07958714,29.780160749999986,OSRM v26.9.0,2026-09-20T20:22:06Z,CSV mean across outbound route options / 28.7 m/s; not selected GeoJSON path,facility_point; routes supplied separately,saved_le_60,1,,True,False,
nest1:367,nest1,Muhanga,367,Karama Huye HC,-2.612441828,29.643354774,health_center_or_clinic_label,True,unverified,0d16a008-9653-4041-aeac-a17dfd30ff73,osm-car:nest1:367,72.325,40.31206109766931,32.012938902330696,44.262618599835044,93551.2,69417.36921018655,le_120,le_60,Ok,True,79.98371383,70.96273998,False,False,-2.07958714,29.780160749999986,OSRM v26.9.0,2026-09-20T20:22:06Z,CSV mean across outbound route options / 28.7 m/s; not selected GeoJSON path,facility_point; routes supplied separately,saved_le_60,1,,True,False,
nest1:368,nest1,Muhanga,368,Kinyamakara HC,-2.472707,29.64817,health_center_or_clinic_label,True,unverified,1e8bc919-f404-4f72-b2da-23d967a5a17d,osm-car:nest1:368,71.03999999999999,27.706069423430968,43.333930576569024,60.999339212512716,69131.4,47709.85154714813,le_120,le_30,Ok,True,79.98371383,47.81623242,False,False,-2.07958714,29.780160749999986,OSRM v26.9.0,2026-09-20T20:22:06Z,CSV mean across outbound route options / 28.7 m/s; not selected GeoJSON path,facility_point; routes supplied separately,saved_le_60,1,,True,True,
nest1:369,nest1,Muhanga,369,Maraba Huye HC,-2.52269057278646,29.6350959204097,health_center_or_clinic_label,True,unverified,6c1b19a7-ad9c-4a4e-be54-c64ef99beb65,osm-car:nest1:369,75.60333333333332,32.517009261503894,43.08632407182943,56.98997937281791,96232.6,55994.2899483097,le_120,le_60,Ok,True,79.98371383,11.36105435,False,False,-2.07958714,29.780160749999986,OSRM v26.9.0,2026-09-20T20:22:06Z,CSV mean across outbound route options / 28.7 m/s; not selected GeoJSON path,facility_point; routes supplied separately,saved_le_60,1,,True,False,
nest1:370,nest1,Muhanga,370,Ruhashya HC,-2.479836321,29.729274724,health_center_or_clinic_label,True,unverified,c69676b3-d946-48b5-8794-48b9d3408a12,osm-car:nest1:370,50.873333333333335,29.134636334916234,21.7386969984171,42.731025419506814,65473.4,50169.843768725754,le_60,le_30,Ok,True,79.98371383,77.17695474,False,False,-2.07958714,29.780160749999986,OSRM v26.9.0,2026-09-20T20:22:06Z,CSV mean across outbound route options / 28.7 m/s; not selected GeoJSON path,facility_point; routes supplied separately,saved_le_30,1,,True,False,
nest1:371,nest1,Muhanga,371,Rubona Huye HC,-2.477158979,29.768814387,health_center_or_clinic_label,True,unverified,2c8543d3-f7f7-4107-8102-3221ef95d581,osm-car:nest1:371,47.24166666666667,27.651454136623684,19.590212530042983,41.46808085385708,63974.1,47615.804023265984,le_60,le_30,Ok,True,79.98371383,16.87865045,False,False,-2.07958714,29.780160749999986,OSRM v26.9.0,2026-09-20T20:22:06Z,CSV mean across outbound route options / 28.7 m/s; not selected GeoJSON path,facility_point; routes supplied separately,saved_le_30,1,,True,False,
nest1:372,nest1,Muhanga,372,Rusatira-Kinazi HC,-2.432054056,29.774084003,health_center_or_clinic_label,True,unverified,c8303939-20d3-4408-9a70-73fed14a38fa,osm-car:nest1:372,43.93333333333333,23.81397774412533,20.119355589208,45.795194816103184,57037.7,41007.66967538382,le_60,le_30,Ok,True,79.98371383,47.5061291,False,False,-2.07958714,29.780160749999986,OSRM v26.9.0,2026-09-20T20:22:06Z,CSV mean across outbound route options / 28.7 m/s; not selected GeoJSON path,facility_point; routes supplied separately,saved_le_30,1,,True,False,
nest1:373,nest1,Muhanga,373,Rwaniro HC,-2.456022068,29.715104595,health_center_or_clinic_label,True,unverified,0eb3a9f5-e879-420a-b0ab-b3df5f39ff97,osm-car:nest1:373,58.18333333333333,25.790739562199057,32.39259377113427,55.67332071807667,67979.2,44411.65352610678,le_60,le_30,Ok,True,79.98371383,26.99098225,False,False,-2.07958714,29.780160749999986,OSRM v26.9.0,2026-09-20T20:22:06Z,CSV mean across outbound route options / 28.7 m/s; not selected GeoJSON path,facility_point; routes supplied separately,saved_le_60,1,,True,False,
nest1:374,nest1,Muhanga,374,Simbi HC,-2.51371712341734,29.666430724933267,health_center_or_clinic_label,True,unverified,d8da9c0f-8cff-48e9-99ab-67f79ba833cb,osm-car:nest1:374,73.64333333333335,29.904199012539923,43.739134320793426,59.39320280739613,92510.9,51495.03069959374,le_120,le_30,Ok,True,79.98371383,43.14903573,False,False,-2.07958714,29.780160749999986,OSRM v26.9.0,2026-09-20T20:22:06Z,CSV mean across outbound route options / 28.7 m/s; not selected GeoJSON path,facility_point; routes supplied separately,saved_le_60,1,,True,True,
nest1:375,nest1,Muhanga,375,Busoro-Gishamvu HC,-2.665760429,29.694163911,health_center_or_clinic_label,True,unverified,77a4a64d-7d9c-402a-b9ee-1e6f136d53fc,osm-car:nest1:375,76.675,45.1534147914328,31.521585208567195,41.110642593501396,96908.9,77754.18027084728,le_120,le_60,Ok,True,79.98371383,28.17934098,False,False,-2.07958714,29.780160749999986,OSRM v26.9.0,2026-09-20T20:22:06Z,CSV mean across outbound route options / 28.7 m/s; not selected GeoJSON path,facility_point; routes supplied separately,saved_le_60,1,,True,False,
nest1:379,nest1,Muhanga,379,CHUB/Butare,-2.612578992,29.735265545,hospital_label,True,unverified,2762de8d-1269-4b52-bc5d-e8d87027fa24,osm-car:nest1:379,60.855000000000004,40.57727338749726,20.277726612502747,33.32138133678867,81588.1,69874.06477327028,le_120,le_60,Ok,True,79.98371383,89.68722606,False,False,-2.07958714,29.780160749999986,OSRM v26.9.0,2026-09-20T20:22:06Z,CSV mean across outbound route options / 28.7 m/s; not selected GeoJSON path,facility_point; routes supplied separately,saved_le_30,1,,True,False,
nest1:382,nest1,Muhanga,382,Kabutare DH,-2.607477423,29.748026651,hospital_label,True,unverified,d3ca1a87-e981-461f-b7e4-de683cac9d27,osm-car:nest1:382,59.52833333333333,39.79106257483257,19.737270758500756,33.15609501106043,81120.8,68520.20975386168,le_60,le_60,Ok,True,79.98371383,94.79286814,False,False,-2.07958714,29.780160749999986,OSRM v26.9.0,2026-09-20T20:22:06Z,CSV mean across outbound route options / 28.7 m/s; not selected GeoJSON path,facility_point; routes supplied separately,saved_le_30,1,,True,False,
nest1:386,nest1,Muhanga,386,Kamonyi HC,-2.004350366,29.905784998,health_center_or_clinic_label,True,unverified,335ba47b-f525-4fe0-ba45-fe2745fd3541,osm-car:nest1:386,15.906666666666666,15.39440155095087,0.5122651157157971,3.220442890082547,21727.2,26509.159470737395,le_30,le_30,Ok,True,79.98371383,31.79956048,False,False,-2.07958714,29.780160749999986,OSRM v26.9.0,2026-09-20T20:22:06Z,CSV mean across outbound route options / 28.7 m/s; not selected GeoJSON path,facility_point; routes supplied separately,saved_le_15,1,,True,False,
nest1:387,nest1,Muhanga,387,Karama Kamonyi HC,-1.945958936,29.86153201,health_center_or_clinic_label,True,unverified,266422b6-7527-4105-942b-55a48e297c1f,osm-car:nest1:387,30.575,13.042092834479787,17.532907165520214,57.34393185779302,30935.5,22458.483860974193,le_60,le_15,Ok,True,79.98371383,8.084271997,False,False,-2.07958714,29.780160749999986,OSRM v26.9.0,2026-09-20T20:22:06Z,CSV mean across outbound route options / 28.7 m/s; not selected GeoJSON path,facility_point; routes supplied separately,saved_le_30,1,,True,False,
nest1:388,nest1,Muhanga,388,Kayenzi HC,-1.909541618,29.853736619,health_center_or_clinic_label,True,unverified,1f174d31-7683-4a5b-866d-1caf255e576b,osm-car:nest1:388,39.25666666666667,13.767580675863888,25.489085990802778,64.92931813909173,36488.6,23707.773923837616,le_60,le_15,Ok,True,79.98371383,21.35401361,False,False,-2.07958714,29.780160749999986,OSRM v26.9.0,2026-09-20T20:22:06Z,CSV mean across outbound route options / 28.7 m/s; not selected GeoJSON path,facility_point; routes supplied separately,saved_le_30,1,,True,False,
nest1:391,nest1,Muhanga,391,Musambira HC,-2.048597,29.844125,health_center_or_clinic_label,True,unverified,0422f32a-b977-48c9-b951-4fa9ed754fd1,osm-car:nest1:391,9.93,7.890778695752625,2.0392213042473744,20.535964796046066,12158.7,13587.92091408602,le_15,le_15,Ok,True,79.98371383,35.26025409,False,False,-2.07958714,29.780160749999986,OSRM v26.9.0,2026-09-20T20:22:06Z,CSV mean across outbound route options / 28.7 m/s; not selected GeoJSON path,facility_point; routes supplied separately,saved_le_15,1,,True,False,
nest1:392,nest1,Muhanga,392,Kabuga Kamonyi HC,-1.884724957,29.93806799,health_center_or_clinic_label,True,unverified,5362b1da-7e1e-4b0d-a93e-84dc7d19ab84,osm-car:nest1:392,47.405,24.678043637746093,22.726956362253908,47.94210813680816,42350.1,42495.59114419877,le_60,le_30,Ok,True,79.98371383,85.79922657,False,False,-2.07958714,29.780160749999986,OSRM v26.9.0,2026-09-20T20:22:06Z,CSV mean across outbound route options / 28.7 m/s; not selected GeoJSON path,facility_point; routes supplied separately,saved_le_30,1,,True,False,
nest1:393,nest1,Muhanga,393,Karangara HC,-1.897755226,29.901044896,health_center_or_clinic_label,True,unverified,61ec18ca-30f5-40fd-bcbe-e6a93bbcd830,osm-car:nest1:393,37.513333333333335,16.053910047589202,21.459423285744133,57.20478928135098,35328.8,27644.833101948607,le_60,le_30,Ok,True,79.98371383,18.15186171,False,False,-2.07958714,29.780160749999986,OSRM v26.9.0,2026-09-20T20:22:06Z,CSV mean across outbound route options / 28.7 m/s; not selected GeoJSON path,facility_point; routes supplied separately,saved_le_30,1,,True,False,
nest1:394,nest1,Muhanga,394,Nyamiyaga Kamonyi HC,-2.062621835,29.901080765,health_center_or_clinic_label,True,unverified,a2afcfee-2daa-4714-ba10-0bc0ee64a0f3,osm-car:nest1:394,22.366666666666667,10.235673800384717,12.13099286628195,54.23692786713241,23930.9,17625.830284262483,le_30,le_15,Ok,True,79.98371383,84.36386084,False,False,-2.07958714,29.780160749999986,OSRM v26.9.0,2026-09-20T20:22:06Z,CSV mean across outbound route options / 28.7 m/s; not selected GeoJSON path,facility_point; routes supplied separately,saved_le_15,1,,True,False,
nest1:395,nest1,Muhanga,395,Nyagihamba HC,-2.091788131,29.86650143,health_center_or_clinic_label,True,unverified,c8142206-e213-41db-946e-34ea439d3c0e,osm-car:nest1:395,26.203333333333333,11.752412432110736,14.450920901222597,55.14917021201856,14264.8,20237.65420809469,le_30,le_15,Ok,True,79.98371383,17.87976723,False,False,-2.07958714,29.780160749999986,OSRM v26.9.0,2026-09-20T20:22:06Z,CSV mean across outbound route options / 28.7 m/s; not selected GeoJSON path,facility_point; routes supplied separately,saved_le_15,1,,True,False,
nest1:396,nest1,Muhanga,396,Kigese HC,-2.014406543,29.971140386,health_center_or_clinic_label,True,unverified,37bba502-c2df-48ed-b800-005f8f00fec0,osm-car:nest1:396,28.811666666666667,16.657392401122184,12.154274265544483,42.18525226659739,37212.3,28684.029714732398,le_30,le_30,Ok,True,79.98371383,21.80423021,False,False,-2.07958714,29.780160749999986,OSRM v26.9.0,2026-09-20T20:22:06Z,CSV mean across outbound route options / 28.7 m/s; not selected GeoJSON path,facility_point; routes supplied separately,saved_le_15,1,,True,False,
nest1:398,nest1,Muhanga,398,Remera Rukoma DH,-1.938913677,29.909493091,hospital_label,True,unverified,51ce96c7-c199-485d-8016-2db366a969a2,osm-car:nest1:398,28.956666666666667,16.913531124786036,12.04313554188063,41.59019986835719,29789.3,29125.10059688155,le_30,le_30,Ok,True,79.98371383,38.91986387,False,False,-2.07958714,29.780160749999986,OSRM v26.9.0,2026-09-20T20:22:06Z,CSV mean across outbound route options / 28.7 m/s; not selected GeoJSON path,facility_point; routes supplied separately,saved_le_15,1,,True,False,
nest1:399,nest1,Muhanga,399,Gihara HC,-1.944608945,29.961876823,health_center_or_clinic_label,True,unverified,c7a9ae59-0ca8-4bc0-98fb-0dc030d83001,osm-car:nest1:399,29.361666666666668,18.707176285039246,10.654490381627422,36.287076284137214,33015.9,32213.75756283758,le_30,le_30,Ok,True,79.98371383,29.11794295,False,False,-2.07958714,29.780160749999986,OSRM v26.9.0,2026-09-20T20:22:06Z,CSV mean across outbound route options / 28.7 m/s; not selected GeoJSON path,facility_point; routes supplied separately,saved_le_15,2,nest1:399;nest1:19204,False,False,identical_coordinate_group
nest1:402,nest1,Muhanga,402,Buramba HC,-1.96664,29.71639,health_center_or_clinic_label,True,unverified,f1db71f5-ccca-484f-a809-51520460f894,osm-car:nest1:402,26.236666666666668,9.743391146810668,16.493275519856,62.86345643446575,27429.7,16778.11955480797,le_30,le_15,Ok,True,79.98371383,11.47763169,False,False,-2.07958714,29.780160749999986,OSRM v26.9.0,2026-09-20T20:22:06Z,CSV mean across outbound route options / 28.7 m/s; not selected GeoJSON path,facility_point; routes supplied separately,saved_le_30,1,,True,False,
nest1:403,nest1,Muhanga,403,Gitega HC,-1.848960098,29.691652529,health_center_or_clinic_label,True,unverified,6248c6cf-1297-45a9-bc17-bf23f694ce3a,osm-car:nest1:403,49.54833333333333,17.63485370791871,31.91347962541462,64.40878527783906,44448.4,30367.218085036024,le_60,le_30,Ok,True,79.98371383,16.17897978,False,False,-2.07958714,29.780160749999986,OSRM v26.9.0,2026-09-20T20:22:06Z,CSV mean across outbound route options / 28.7 m/s; not selected GeoJSON path,facility_point; routes supplied separately,saved_le_60,1,,True,False,
nest1:405,nest1,Muhanga,405,Mata HC,-2.040073655,29.741469076,health_center_or_clinic_label,True,unverified,cefbeae9-34ec-494a-b167-fc0656c8cbae,osm-car:nest1:405,10.733333333333333,5.6613836035910134,5.071949729742319,47.25419002865515,10382.0,9748.902565383723,le_15,le_15,Ok,True,79.98371383,7.749004866,False,False,-2.07958714,29.780160749999986,OSRM v26.9.0,2026-09-20T20:22:06Z,CSV mean across outbound route options / 28.7 m/s; not selected GeoJSON path,facility_point; routes supplied separately,saved_le_15,1,,True,False,
nest1:406,nest1,Muhanga,406,Mushishiro HC,-2.002785151,29.684591373,health_center_or_clinic_label,True,unverified,c730d880-d516-4751-81fd-d2af50999520,osm-car:nest1:406,24.56833333333333,9.963616584479665,14.604716748853667,59.44528898522624,24987.9,17157.34775847398,le_30,le_15,Ok,True,79.98371383,43.0588993,False,False,-2.07958714,29.780160749999986,OSRM v26.9.0,2026-09-20T20:22:06Z,CSV mean across outbound route options / 28.7 m/s; not selected GeoJSON path,facility_point; routes supplied separately,saved_le_15,1,,True,False,
nest1:407,nest1,Muhanga,407,Nyabinoni HC,-1.773262035,29.683627612,health_center_or_clinic_label,True,unverified,a6f322d8-2c5c-4390-adbc-5c54ee1e287f,osm-car:nest1:407,70.66166666666666,22.53336680998952,48.128299856677145,68.11090387057172,62301.9,38802.45764680195,le_120,le_30,Ok,True,79.98371383,32.68060714,False,False,-2.07958714,29.780160749999986,OSRM v26.9.0,2026-09-20T20:22:06Z,CSV mean across outbound route options / 28.7 m/s; not selected GeoJSON path,facility_point; routes supplied separately,saved_le_60,1,,True,True,
nest1:408,nest1,Muhanga,408,Kabgayi HC,-2.101056,29.752929,health_center_or_clinic_label,True,unverified,d8e6b18e-afd3-4738-8900-5a2d80e66a20,osm-car:nest1:408,5.816666666666666,4.645164689772212,1.1715019768944543,20.14043513285595,6409.8,7998.973595787749,le_15,le_15,Ok,True,79.98371383,37.42164002,False,False,-2.07958714,29.780160749999986,OSRM v26.9.0,2026-09-20T20:22:06Z,CSV mean across outbound route options / 28.7 m/s; not selected GeoJSON path,facility_point; routes supplied separately,saved_le_15,1,,True,False,
nest1:409,nest1,Muhanga,409,Gikomero HC,-2.058013611,29.675075776,health_center_or_clinic_label,True,unverified,b96436a2-f1e2-44d0-a446-8530681ce6a3,osm-car:nest1:409,16.888333333333332,8.114454271389919,8.773879061943413,51.9523086663974,16591.0,13973.09025533344,le_30,le_15,Ok,True,79.98371383,31.56826196,False,False,-2.07958714,29.780160749999986,OSRM v26.9.0,2026-09-20T20:22:06Z,CSV mean across outbound route options / 28.7 m/s; not selected GeoJSON path,facility_point; routes supplied separately,saved_le_15,1,,True,False,
nest1:410,nest1,Muhanga,410,Nyarusange Muhanga HC,-2.08853499771148,29.6842423526172,health_center_or_clinic_label,True,unverified,ce44af38-980a-48e3-b703-8fac85fcacd8,osm-car:nest1:410,12.935,8.89628188685069,4.03871811314931,31.223178300342557,17233.5,15319.397409156889,le_15,le_15,Ok,True,79.98371383,8.577641672,False,False,-2.07958714,29.780160749999986,OSRM v26.9.0,2026-09-20T20:22:06Z,CSV mean across outbound route options / 28.7 m/s; not selected GeoJSON path,facility_point; routes supplied separately,saved_le_15,1,,True,False,
nest1:411,nest1,Muhanga,411,Gasagara HC,-1.833215958,29.779369535,health_center_or_clinic_label,True,unverified,3729d57f-47f4-442b-b58e-1480f9063658,osm-car:nest1:411,61.419999999999995,17.57248632224648,43.84751367775351,71.38963477328805,51517.4,30259.821446908434,le_120,le_30,Ok,True,79.98371383,7.677971067,False,False,-2.07958714,29.780160749999986,OSRM v26.9.0,2026-09-20T20:22:06Z,CSV mean across outbound route options / 28.7 m/s; not selected GeoJSON path,facility_point; routes supplied separately,saved_le_60,1,,True,True,
